date,net_pnl,transaction_cost,portfolio_value,invested_weight,cash_weight,regime_scale,stop_active,n_held,holdings,daily_return
2018-12-04,-2888.556974724839,0.05472519072932731,139810.28925175956,0.5797184559941728,0.4202815440058272,1.0,False,4,"AAPL,MSFT,QCOM,ADBE",-0.020242328870271786
2018-12-06,251.88075612002294,4.754595689920182,140062.17000787958,0.5457109754620463,0.4542890245379537,1.0,False,4,"AAPL,MSFT,QCOM,ADBE",0.0018015895501543205
2018-12-07,-2830.71193721332,0.07267421714941309,137231.45807066627,0.5462298465972381,0.45377015340276194,1.0,False,4,"AAPL,MSFT,QCOM,ADBE",-0.020210396119480875
2018-12-10,1526.7995798412378,0.10075138138179712,138758.2576505075,0.5469640177763413,0.4530359822236587,1.0,False,4,"AAPL,MSFT,QCOM,ADBE",0.011125725845272477
2018-12-11,207.14063326793527,1.055218576564925,138965.39828377543,0.5393592914383765,0.46064070856162354,1.0,False,4,"AAPL,MSFT,QCOM,ADBE",0.001492816620612688
2018-12-12,311.5110474689652,1.0491048065567963,139276.9093312444,0.5469086873276644,0.4530913126723356,1.0,False,4,"AAPL,MSFT,QCOM,ADBE",0.002241644692248077
2018-12-13,583.3112015065836,5.263424054251827,139860.22053275097,0.584699761810325,0.415300238189675,1.0,False,4,"AAPL,MSFT,QCOM,ADBE",0.004188140046382604
2018-12-14,-2849.931555538908,0.20377577933662552,137010.28897721207,0.5832427658284769,0.4167572341715231,1.0,False,4,"AAPL,MSFT,QCOM,ADBE",-0.0203769988684634
2018-12-17,-1680.0264331033482,4.119350726436835,135330.26254410873,0.5531767703679317,0.44682322963206833,1.0,False,4,"AAPL,MSFT,QCOM,ADBE",-0.012262045760539741
2018-12-18,1083.8168836077618,0.8039896519760948,136414.0794277165,0.5591177154075827,0.4408822845924173,1.0,False,4,"AAPL,MSFT,QCOM,ADBE",0.008008680861418628
2018-12-19,-1131.4125344256552,0.80217919430754,135282.66689329085,0.553237243262238,0.446762756737762,1.0,False,4,"AAPL,MSFT,QCOM,ADBE",-0.008293957186619958
2018-12-20,-1608.0629289862459,6.183277962000828,133674.6039643046,0.5989436009501605,0.4010563990498395,1.0,False,4,"AAPL,MSFT,QCOM,ADBE",-0.011886688560439633
2018-12-21,-2855.9629264482314,0.16696691871056094,130818.64103785637,0.600192655847343,0.39980734415265695,1.0,False,4,"AAPL,MSFT,QCOM,ADBE",-0.021365037499650005
2018-12-24,-2095.1127632482107,4.095616003603969,128723.52827460816,0.5688850687090637,0.43111493129093625,1.0,False,4,"AAPL,MSFT,QCOM,ADBE",-0.016015399232299974
2018-12-26,4785.748534352434,2.1650207833445174,133509.2768089606,0.552065915191722,0.447934084808278,1.0,False,4,"AAPL,MSFT,QCOM,ADBE",0.0371785065131443
2018-12-27,168.77170795395648,12.29380219355123,133678.04851691454,0.4599839079530601,0.5400160920469399,1.0,False,4,"AAPL,MSFT,QCOM,ADBE",0.001264119707542519
2018-12-28,-70.91625032899064,0.021007541700569718,133607.13226658554,0.45982675768094255,0.5401732423190575,1.0,False,4,"AAPL,MSFT,QCOM,ADBE",-0.0005305003410490202
2018-12-31,661.3860322517984,4.678209629138724,134268.51829883733,0.4948414275550352,0.5051585724449648,1.0,False,4,"AAPL,MSFT,QCOM,ADBE",0.004950229984220743
2019-01-02,-211.0458026200496,74.27874006816327,134057.4724962173,0.3,0.7,0.3,False,3,"MSFT,ORCL,CRM",-0.0015718189587102722
2019-01-03,-1058.2475606067464,0.0,132999.22493561055,0.3,0.7,0.3,False,3,"MSFT,ORCL,CRM",-0.00789398413159406
2019-01-04,1932.2131630464871,0.0,134931.43809865703,0.3,0.7,0.3,False,3,"MSFT,ORCL,CRM",0.014528003181837619
2019-01-07,564.3244345081142,0.0,135495.76253316514,0.3,0.7,0.3,False,3,"MSFT,ORCL,CRM",0.004182305046623014
2019-01-08,466.8144751953891,0.0,135962.57700836053,0.3,0.7,0.3,False,3,"MSFT,ORCL,CRM",0.003445233020339861
2019-01-09,200.1482428704449,0.0,136162.72525123096,0.3,0.7,0.3,False,3,"MSFT,ORCL,CRM",0.001472083328180353
2019-01-10,-25.597569256421295,0.0,136137.12768197455,0.3,0.7,0.3,False,3,"MSFT,ORCL,CRM",-0.00018799248626370955
2019-01-11,99.47664039195564,0.0,136236.6043223665,0.3,0.7,0.3,False,3,"MSFT,ORCL,CRM",0.0007307091172390513
2019-01-14,-252.61455141466928,0.0,135983.98977095183,0.3,0.7,0.3,False,3,"MSFT,ORCL,CRM",-0.0018542340560465404
2019-01-15,802.3355057073617,0.0,136786.3252766592,0.3,0.7,0.3,False,3,"MSFT,ORCL,CRM",0.0059002203646090715
2019-01-16,-101.25321209444839,0.0,136685.07206456474,0.3,0.7,0.3,False,3,"MSFT,ORCL,CRM",-0.0007402290535231297
2019-01-17,396.9303281957493,0.0,137082.00239276048,0.3,0.7,0.3,False,3,"MSFT,ORCL,CRM",0.0029039771659062725
2019-01-18,633.0324394500764,0.0,137715.03483221054,0.3,0.7,0.3,False,3,"MSFT,ORCL,CRM",0.0046179106549402715
2019-01-22,-620.3135381864953,0.0,137094.72129402406,0.3,0.7,0.3,False,3,"MSFT,ORCL,CRM",-0.004504326916391329
2019-01-23,302.25302023688386,0.0,137396.97431426094,0.3,0.7,0.3,False,3,"MSFT,ORCL,CRM",0.0022047021021958124
2019-01-24,-202.18730341987532,0.0,137194.78701084107,0.3,0.7,0.3,False,3,"MSFT,ORCL,CRM",-0.001471555719687268
2019-01-25,530.2850291008735,0.0,137725.07203994194,0.3,0.7,0.3,False,3,"MSFT,ORCL,CRM",0.00386519809283257
2019-01-28,-576.8320496876195,0.0,137148.2399902543,0.3,0.7,0.3,False,3,"MSFT,ORCL,CRM",-0.004188286425585105
2019-01-29,-441.21168619275,0.0,136707.02830406156,0.3,0.7,0.3,False,3,"MSFT,ORCL,CRM",-0.0032170422764747275
2019-01-30,1116.9507077196336,0.0,137823.9790117812,0.3,0.7,0.3,False,3,"MSFT,ORCL,CRM",0.008170397100837638
2019-01-31,-155.88686630843867,0.0,137668.09214547276,0.3,0.7,0.3,False,3,"MSFT,ORCL,CRM",-0.0011310576535822803
2019-02-01,320.1896308025447,70.83969610719338,137988.2817762753,0.5431940127274363,0.4568059872725637,1.0,False,5,"MSFT,AMD,AVGO,CRM,TSLA",0.002325808586525648
2019-02-04,1389.4579148284008,23.528295078591825,139377.73969110372,0.7137033833473198,0.28629661665268025,1.0,False,5,"MSFT,AMD,AVGO,CRM,TSLA",0.010069390653629358
2019-02-05,175.12456990284062,14.645668894536545,139552.86426100656,0.8187823502397018,0.1812176497602982,1.0,False,5,"MSFT,AMD,AVGO,CRM,TSLA",0.0012564744577646394
2019-02-06,295.91452745312426,7.187512244816528,139848.7787884597,0.8702862178448387,0.12971378215516127,1.0,False,5,"MSFT,AMD,AVGO,CRM,TSLA",0.0021204475380718346
2019-02-07,-2557.510197496012,0.018655844778816835,137291.26859096368,0.8704196179713214,0.1295803820286786,1.0,False,5,"MSFT,AMD,AVGO,CRM,TSLA",-0.01828768345102673
2019-02-08,1283.3706301146694,6.6108995132652,138574.63922107834,0.822267251246812,0.177732748753188,1.0,False,5,"MSFT,AMD,AVGO,CRM,TSLA",0.009347794971130008
2019-02-11,1048.0588981484882,0.8284286980406692,139622.6981192268,0.8162890383306736,0.18371096166932643,1.0,False,5,"MSFT,AMD,AVGO,CRM,TSLA",0.007563136401000782
2019-02-12,1365.9649190794707,0.4356759362345261,140988.6630383063,0.8131686578903637,0.18683134210963626,1.0,False,5,"MSFT,AMD,AVGO,CRM,TSLA",0.009783258291664326
2019-02-13,-388.7008751158854,0.8046605603918472,140599.96216319042,0.8188759292627662,0.1811240707372338,1.0,False,5,"MSFT,AMD,AVGO,CRM,TSLA",-0.0027569654661543696
2019-02-14,-165.31387275614244,3.999822603241184,140434.64829043427,0.8473241773398085,0.15267582266019153,1.0,False,5,"MSFT,AMD,AVGO,CRM,TSLA",-0.0011757746603392916
2019-02-15,631.717560184215,2.0176729070956236,141066.3658506185,0.8616915213795989,0.13830847862040108,1.0,False,5,"MSFT,AMD,AVGO,CRM,TSLA",0.0044983027185552795
2019-02-19,391.8895362273835,0.930650062973471,141458.25538684588,0.8682887712439569,0.13171122875604313,1.0,False,5,"MSFT,AMD,AVGO,CRM,TSLA",0.0027780508405694164
2019-02-20,-461.4576853585843,0.24006689927814773,140996.7977014873,0.8699858577704493,0.13001414222955066,1.0,False,5,"MSFT,AMD,AVGO,CRM,TSLA",-0.003262147437748585
2019-02-21,-10.934650508128087,7.6531239475860176,140985.86305097915,0.9242645653180414,0.07573543468195865,1.0,False,5,"MSFT,AMD,AVGO,CRM,TSLA",-7.755247414397656e-05
2019-02-22,454.6271985577057,0.0350378897553735,141440.49024953687,0.9245130859072489,0.0754869140927511,1.0,False,5,"MSFT,AMD,AVGO,CRM,TSLA",0.0032246296807313
2019-02-25,806.1797894452305,0.11752414907782478,142246.6700389821,0.9253439947146949,0.07465600528530514,1.0,False,5,"MSFT,AMD,AVGO,CRM,TSLA",0.005699780791362679
2019-02-26,-245.55904293557785,3.0757287981569505,142001.1109960465,0.9469664959466328,0.05303350405336715,1.0,False,5,"MSFT,AMD,AVGO,CRM,TSLA",-0.0017262902735669203
2019-02-27,-301.143722263609,1.8307442441876636,141699.9672737829,0.959858960176991,0.040141039823008984,1.0,False,5,"MSFT,AMD,AVGO,CRM,TSLA",-0.0021207138461895076
2019-02-28,936.8415983791498,0.0,142636.80887216207,0.959858960176991,0.040141039823008984,1.0,False,5,"MSFT,AMD,AVGO,CRM,TSLA",0.006611445411056793
2019-03-01,280.8418339926168,150.64404678454878,142917.6507061547,0.9767648464670105,0.02323515353298955,1.0,False,5,"AMD,AVGO,ORCL,CRM,ADBE",0.0019689295926714166
2019-03-04,-1864.2115811629997,0.0,141053.4391249917,0.9767648464670105,0.02323515353298955,1.0,False,5,"AMD,AVGO,ORCL,CRM,ADBE",-0.013043956235999883
2019-03-05,252.62796810223733,0.0,141306.06709309394,0.9767648464670105,0.02323515353298955,1.0,False,5,"AMD,AVGO,ORCL,CRM,ADBE",0.001791008923067633
2019-03-06,-1344.8749350868734,0.0,139961.19215800706,0.9767648464670105,0.02323515353298955,1.0,False,5,"AMD,AVGO,ORCL,CRM,ADBE",-0.009517460663602331
2019-03-07,-876.6096198163995,0.0,139084.58253819068,0.9767648464670105,0.02323515353298955,1.0,False,5,"AMD,AVGO,ORCL,CRM,ADBE",-0.006263233445645164
2019-03-08,-193.23034282625017,0.0,138891.35219536442,0.9767648464670105,0.02323515353298955,1.0,False,5,"AMD,AVGO,ORCL,CRM,ADBE",-0.0013893009512624581
2019-03-11,2123.8909349070973,0.0,141015.24313027153,0.9767648464670105,0.02323515353298955,1.0,False,5,"AMD,AVGO,ORCL,CRM,ADBE",0.015291743519925089
2019-03-12,893.2323983769967,0.0,141908.47552864853,0.9767648464670105,0.02323515353298955,1.0,False,5,"AMD,AVGO,ORCL,CRM,ADBE",0.0063342967650087175
2019-03-13,623.7411374863151,0.0,142532.21666613486,0.9767648464670105,0.02323515353298955,1.0,False,5,"AMD,AVGO,ORCL,CRM,ADBE",0.004395376211059318
2019-03-14,-103.94610162397683,0.0,142428.2705645109,0.9767648464670105,0.02323515353298955,1.0,False,5,"AMD,AVGO,ORCL,CRM,ADBE",-0.0007292814498735993
2019-03-15,1271.1871169934952,0.0,143699.4576815044,0.9767648464670105,0.02323515353298955,1.0,False,5,"AMD,AVGO,ORCL,CRM,ADBE",0.008925103927437839
2019-03-18,905.7986114791366,0.0,144605.25629298354,0.9767648464670105,0.02323515353298955,1.0,False,5,"AMD,AVGO,ORCL,CRM,ADBE",0.006303424007951021
2019-03-19,3210.7790161699913,0.0,147816.03530915352,0.9767648464670105,0.02323515353298955,1.0,False,5,"AMD,AVGO,ORCL,CRM,ADBE",0.02220375039247991
2019-03-20,-2011.3090446749368,0.0,145804.72626447858,0.9767648464670105,0.02323515353298955,1.0,False,5,"AMD,AVGO,ORCL,CRM,ADBE",-0.013606839342351015
2019-03-21,3942.90892124642,0.0,149747.635185725,0.9767648464670105,0.02323515353298955,1.0,False,5,"AMD,AVGO,ORCL,CRM,ADBE",0.027042394456365467
2019-03-22,-3567.606570053216,0.0,146180.0286156718,0.9767648464670105,0.02323515353298955,1.0,False,5,"AMD,AVGO,ORCL,CRM,ADBE",-0.0238241262750392
2019-03-25,-22.488895301745064,0.0,146157.53972037006,0.9767648464670105,0.02323515353298955,1.0,False,5,"AMD,AVGO,ORCL,CRM,ADBE",-0.00015384382883705397
2019-03-26,1040.038938463532,0.0,147197.57865883358,0.9767648464670105,0.02323515353298955,1.0,False,5,"AMD,AVGO,ORCL,CRM,ADBE",0.007115876063960464
2019-03-27,-1957.4419267563924,0.0,145240.1367320772,0.9767648464670105,0.02323515353298955,1.0,False,5,"AMD,AVGO,ORCL,CRM,ADBE",-0.013298057920458347
2019-03-28,880.8025788731985,0.0,146120.9393109504,0.9767648464670105,0.02323515353298955,1.0,False,5,"AMD,AVGO,ORCL,CRM,ADBE",0.006064457103190455
2019-03-29,1655.5983919029989,0.37040569965356474,147776.5377028534,0.9742299209361438,0.0257700790638562,1.0,False,5,"AMD,AVGO,ORCL,CRM,ADBE",0.011330329518207026
2019-04-01,2328.0030099860464,98.51927671836874,150104.54071283946,0.9137660518137327,0.08623394818626728,1.0,False,5,"AMD,AVGO,ORCL,CRM,INTC",0.01575353602252582
2019-04-02,-470.0847244778398,1.5421046098058295,149634.45598836162,0.9034925144345005,0.09650748556549948,1.0,False,5,"AMD,AVGO,ORCL,CRM,INTC",-0.003131715551344612
2019-04-03,2303.9227207684,0.20191877734001026,151938.37870913002,0.902143100785042,0.09785689921495799,1.0,False,5,"AMD,AVGO,ORCL,CRM,INTC",0.015397006695754594
2019-04-04,-369.3979111228431,0.03017364400189743,151568.98079800716,0.9023416921104086,0.0976583078895914,1.0,False,5,"AMD,AVGO,ORCL,CRM,INTC",-0.0024312350458208874
2019-04-05,-114.70842131306559,0.2492563983549689,151454.2723766941,0.9039862000898291,0.0960137999101709,1.0,False,5,"AMD,AVGO,ORCL,CRM,INTC",-0.0007568067074748963
2019-04-08,-340.5644444823838,0.004054859025493,151113.70793221172,0.903959427262877,0.09604057273712296,1.0,False,5,"AMD,AVGO,ORCL,CRM,INTC",-0.0022486288378537026
2019-04-09,-1069.5303445754857,0.4323933553473584,150044.17758763622,0.9068208047068171,0.09317919529318286,1.0,False,5,"AMD,AVGO,ORCL,CRM,INTC",-0.00707765271073401
2019-04-10,1539.3119748376685,0.6446768620362164,151583.4895624739,0.902524224376936,0.09747577562306398,1.0,False,5,"AMD,AVGO,ORCL,CRM,INTC",0.010259058362585269
2019-04-11,8.657343777464124,0.3088212772258423,151592.14690625138,0.9004869228336267,0.09951307716637325,1.0,False,5,"AMD,AVGO,ORCL,CRM,INTC",5.711270932244946e-05
2019-04-12,1438.515664580824,0.7914255550714543,153030.6625708322,0.9057076784678937,0.09429232153210632,1.0,False,5,"AMD,AVGO,ORCL,CRM,INTC",0.009489381171377171
2019-04-15,-381.7543119412524,0.6017126585672352,152648.90825889097,0.9096396529392761,0.09036034706072393,1.0,False,5,"AMD,AVGO,ORCL,CRM,INTC",-0.002494626276381392
2019-04-16,546.6848946028209,0.1830671184098465,153195.5931534938,0.9084403838419868,0.09155961615801322,1.0,False,5,"AMD,AVGO,ORCL,CRM,INTC",0.003581322007725394
2019-04-17,817.3535136227645,1.774488291073683,154012.94666711657,0.9200235387784068,0.07997646122159319,1.0,False,5,"AMD,AVGO,ORCL,CRM,INTC",0.005335359175794436
2019-04-18,93.02909960322015,0.0,154105.97576671978,0.9200235387784068,0.07997646122159319,1.0,False,5,"AMD,AVGO,ORCL,CRM,INTC",0.0006040342816392777
2019-04-22,830.5497832995196,0.0,154936.52555001932,0.9200235387784068,0.07997646122159319,1.0,False,5,"AMD,AVGO,ORCL,CRM,INTC",0.005389471622805703
2019-04-23,491.80995338993955,0.0,155428.33550340927,0.9200235387784068,0.07997646122159319,1.0,False,5,"AMD,AVGO,ORCL,CRM,INTC",0.003174267343636571
2019-04-24,154.4176743766138,0.0,155582.75317778587,0.9200235387784068,0.07997646122159319,1.0,False,5,"AMD,AVGO,ORCL,CRM,INTC",0.0009934975747921248
2019-04-25,-1094.2922690650387,0.0,154488.46090872082,0.9200235387784068,0.07997646122159319,1.0,False,5,"AMD,AVGO,ORCL,CRM,INTC",-0.007033506264120295
2019-04-26,-3397.4704608116217,0.0,151090.9904479092,0.9200235387784068,0.07997646122159319,1.0,False,5,"AMD,AVGO,ORCL,CRM,INTC",-0.02199174256010622
2019-04-29,-1487.9904802337246,0.0,149602.99996767548,0.9200235387784068,0.07997646122159319,1.0,False,5,"AMD,AVGO,ORCL,CRM,INTC",-0.009848307141428998
2019-04-30,342.94125989658374,0.0,149945.94122757207,0.9200235387784068,0.07997646122159319,1.0,False,5,"AMD,AVGO,ORCL,CRM,INTC",0.0022923421319805256
2019-05-01,-2339.1595112425857,135.03189237441282,147606.78171632948,0.9481339566250289,0.05186604337497114,1.0,False,5,"MSFT,AMD,AVGO,ORCL,ADBE",-0.015600018860747002
2019-05-02,-415.9541878288426,0.0,147190.82752850064,0.9481339566250289,0.05186604337497114,1.0,False,5,"MSFT,AMD,AVGO,ORCL,ADBE",-0.0028179883267709393
2019-05-03,1554.1190191290107,0.0,148744.94654762966,0.9481339566250289,0.05186604337497114,1.0,False,5,"MSFT,AMD,AVGO,ORCL,ADBE",0.010558531704892316
2019-05-06,-987.1951805816483,0.0,147757.751367048,0.9481339566250289,0.05186604337497114,1.0,False,5,"MSFT,AMD,AVGO,ORCL,ADBE",-0.006636831727695289
2019-05-07,-2792.0900346341728,0.0,144965.66133241385,0.9481339566250289,0.05186604337497114,1.0,False,5,"MSFT,AMD,AVGO,ORCL,ADBE",-0.018896403124721933
2019-05-08,21.02215690985162,0.0,144986.6834893237,0.9481339566250289,0.05186604337497114,1.0,False,5,"MSFT,AMD,AVGO,ORCL,ADBE",0.000145014734638755
2019-05-09,154.20087335823678,0.0,145140.88436268194,0.9481339566250289,0.05186604337497114,1.0,False,5,"MSFT,AMD,AVGO,ORCL,ADBE",0.0010635519735134266
2019-05-10,1451.8561399812068,0.0,146592.74050266316,0.9481339566250289,0.05186604337497114,1.0,False,5,"MSFT,AMD,AVGO,ORCL,ADBE",0.010003081808109075
2019-05-13,-4727.717491070613,0.0,141865.02301159254,0.9481339566250289,0.05186604337497114,1.0,False,5,"MSFT,AMD,AVGO,ORCL,ADBE",-0.03225069314387177
2019-05-14,2424.9248808573125,0.0,144289.94789244985,0.9481339566250289,0.05186604337497114,1.0,False,5,"MSFT,AMD,AVGO,ORCL,ADBE",0.01709318357252273
2019-05-15,1694.5064087891883,0.0,145984.45430123905,0.9481339566250289,0.05186604337497114,1.0,False,5,"MSFT,AMD,AVGO,ORCL,ADBE",0.01174375923991761
2019-05-16,1591.673669625928,0.0,147576.12797086497,0.9481339566250289,0.05186604337497114,1.0,False,5,"MSFT,AMD,AVGO,ORCL,ADBE",0.010903035376229225
2019-05-17,-1440.7105869406628,0.0,146135.4173839243,0.9481339566250289,0.05186604337497114,1.0,False,5,"MSFT,AMD,AVGO,ORCL,ADBE",-0.009762490768324625
2019-05-20,-2909.347142316128,0.0,143226.07024160816,0.9481339566250289,0.05186604337497114,1.0,False,5,"MSFT,AMD,AVGO,ORCL,ADBE",-0.019908569697876487
2019-05-21,1377.3846710442588,4.869471896108723,144603.4549126524,0.9141354542022896,0.08586454579771041,1.0,False,5,"MSFT,AMD,AVGO,ORCL,ADBE",0.00961685724338277
2019-05-22,459.10232021363265,0.0048346317135452045,145062.55723286603,0.9141020204802774,0.08589797951972256,1.0,False,5,"MSFT,AMD,AVGO,ORCL,ADBE",0.003174905609903671
2019-05-23,-3175.639633333162,0.20695440379446792,141886.91759953287,0.9126753642311238,0.08732463576887617,1.0,False,5,"MSFT,AMD,AVGO,ORCL,ADBE",-0.021891518348427917
2019-05-24,-311.10983358772364,5.759013503944082,141575.80776594515,0.8720866080485522,0.1279133919514478,1.0,False,5,"MSFT,AMD,AVGO,ORCL,ADBE",-0.002192660457011351
2019-05-28,810.7183029712622,1.2068866361717285,142386.52606891643,0.8806112751877782,0.11938872481222185,1.0,False,5,"MSFT,AMD,AVGO,ORCL,ADBE",0.005726390092801389
2019-05-29,-1313.600082141341,0.5632619309927829,141072.92598677508,0.8766554097941655,0.12334459020583455,1.0,False,5,"MSFT,AMD,AVGO,ORCL,ADBE",-0.009225592606322499
2019-05-30,392.39130537167773,0.40007784292198817,141465.31729214676,0.8794913745274657,0.12050862547253427,1.0,False,5,"MSFT,AMD,AVGO,ORCL,ADBE",0.0027814784631918854
2019-05-31,-2267.7386667265787,1.369812392686171,139197.5786254202,0.8891744008614562,0.11082559913854384,1.0,False,5,"MSFT,AMD,AVGO,ORCL,ADBE",-0.01603035083181105
2019-06-03,-1720.5180829288681,66.03071391359386,137477.06054249132,0.6336750865179387,0.3663249134820613,1.0,False,4,"MSFT,AMD,AVGO,ADBE",-0.012360258705065347
2019-06-04,4145.094182234226,0.27097543607785546,141622.15472472555,0.6317040272371498,0.3682959727628502,1.0,False,4,"MSFT,AMD,AVGO,ADBE",0.030151169699711922
2019-06-05,718.298441991914,11.333737452254796,142340.45316671746,0.5516760296806625,0.44832397031933746,1.0,False,4,"MSFT,AMD,AVGO,ADBE",0.0050719355554792135
2019-06-06,2780.4650028169103,1.8078566392115865,145120.91816953436,0.5643769632451645,0.4356230367548355,1.0,False,4,"MSFT,AMD,AVGO,ADBE",0.019533905793880445
2019-06-07,1333.7650552347882,4.250249449012578,146454.68322476913,0.535089321583145,0.46491067841685496,1.0,False,4,"MSFT,AMD,AVGO,ADBE",0.009190715384508842
2019-06-10,1192.6077896137795,0.7486425675206134,147647.2910143829,0.5299775521877502,0.4700224478122498,1.0,False,4,"MSFT,AMD,AVGO,ADBE",0.008143186433877587
2019-06-11,-975.3803043430993,0.01712629476174835,146671.9107100398,0.5298615575450847,0.4701384424549153,1.0,False,4,"MSFT,AMD,AVGO,ADBE",-0.006606151034955891
2019-06-12,-340.48332262671715,8.347823623007939,146331.4273874131,0.5867765018080732,0.41322349819192683,1.0,False,4,"MSFT,AMD,AVGO,ADBE",-0.0023213941986467267
2019-06-13,-527.5107647106948,1.7419119791205895,145803.9166227024,0.5986803833612058,0.40131961663879423,1.0,False,4,"MSFT,AMD,AVGO,ADBE",-0.0036049041147812205
2019-06-14,-1689.4976485656878,0.11905818156583439,144114.41897413673,0.5994969470333185,0.40050305296668154,1.0,False,4,"MSFT,AMD,AVGO,ADBE",-0.011587464093557995
2019-06-17,-842.9949733763149,1.2612371283081334,143271.42400076042,0.5907453097073234,0.4092546902926766,1.0,False,4,"MSFT,AMD,AVGO,ADBE",-0.00584948389881516
2019-06-18,2105.4102397598463,0.6223910570376538,145376.83424052026,0.5950894492409289,0.4049105507590711,1.0,False,4,"MSFT,AMD,AVGO,ADBE",0.014695255906360446
2019-06-19,1601.3986541004515,1.3077540011640532,146978.2328946207,0.6040850640374406,0.39591493596255944,1.0,False,4,"MSFT,AMD,AVGO,ADBE",0.011015500939104235
2019-06-20,873.4723755989726,0.5853288722458383,147851.70527021968,0.600102645275708,0.399897354724292,1.0,False,4,"MSFT,AMD,AVGO,ADBE",0.00594286894322119
2019-06-21,-1209.7360015900606,0.19484652107461106,146641.96926862962,0.5987847942524919,0.40121520574750813,1.0,False,4,"MSFT,AMD,AVGO,ADBE",-0.008182090286879672
2019-06-24,560.1479330718863,3.951092161923692,147202.1172017015,0.625728596096054,0.374271403903946,1.0,False,4,"MSFT,AMD,AVGO,ADBE",0.0038198336797139287
2019-06-25,-2383.59570037831,0.14730370730967027,144818.5215013232,0.6267292862363176,0.37327071376368237,1.0,False,4,"MSFT,AMD,AVGO,ADBE",-0.016192672671359907
2019-06-26,1435.8790753032767,0.4920882214563836,146254.40057662647,0.6301272509189766,0.3698727490810234,1.0,False,4,"MSFT,AMD,AVGO,ADBE",0.009915023716701577
2019-06-27,1506.4730852449934,1.7703337740314795,147760.87366187148,0.6422317330203815,0.3577682669796185,1.0,False,4,"MSFT,AMD,AVGO,ADBE",0.010300360736535329
2019-06-28,-177.2793566090319,0.9241402688834683,147583.59430526244,0.6359774368323513,0.3640225631676487,1.0,False,4,"MSFT,AMD,AVGO,ADBE",-0.0011997719843935752
2019-07-01,1733.236468744326,100.56885390341137,149316.83077400675,0.7834562637805237,0.2165437362194763,1.0,False,5,"MSFT,META,AMD,ORCL,ADBE",0.011744099856785527
2019-07-02,779.1152268384906,18.49798150472597,150095.94600084526,0.9073403658528677,0.0926596341471323,1.0,False,5,"MSFT,META,AMD,ORCL,ADBE",0.005217866082475947
2019-07-03,1200.4314549081482,11.710509504136574,151296.37745575342,0.9853605243991259,0.014639475600874086,1.0,False,5,"MSFT,META,AMD,ORCL,ADBE",0.007997760678368942
2019-07-05,175.4430303762655,0.0,151471.8204861297,0.9853605243991259,0.014639475600874086,1.0,False,5,"MSFT,META,AMD,ORCL,ADBE",0.0011595983547429863
2019-07-08,337.6063581403223,0.0,151809.42684427003,0.9853605243991259,0.014639475600874086,1.0,False,5,"MSFT,META,AMD,ORCL,ADBE",0.0022288393778909983
2019-07-09,1466.7637756642202,0.0,153276.19061993423,0.9853605243991259,0.014639475600874086,1.0,False,5,"MSFT,META,AMD,ORCL,ADBE",0.009661875458951991
2019-07-10,1909.350603465956,0.0,155185.54122340019,0.9853605243991259,0.014639475600874086,1.0,False,5,"MSFT,META,AMD,ORCL,ADBE",0.01245692886640436
2019-07-11,-723.9049354379267,0.0,154461.63628796226,0.9853605243991259,0.014639475600874086,1.0,False,5,"MSFT,META,AMD,ORCL,ADBE",-0.004664770504591121
2019-07-12,824.6154817618129,0.0,155286.25176972407,0.9853605243991259,0.014639475600874086,1.0,False,5,"MSFT,META,AMD,ORCL,ADBE",0.005338642666095323
2019-07-15,351.0953066633014,0.0,155637.34707638738,0.9853605243991259,0.014639475600874086,1.0,False,5,"MSFT,META,AMD,ORCL,ADBE",0.0022609555106265626
2019-07-16,-1457.586192368708,0.0,154179.76088401867,0.9853605243991259,0.014639475600874086,1.0,False,5,"MSFT,META,AMD,ORCL,ADBE",-0.009365272665906593
2019-07-17,-670.539194840932,0.0,153509.22168917774,0.9853605243991259,0.014639475600874086,1.0,False,5,"MSFT,META,AMD,ORCL,ADBE",-0.004349074035374483
2019-07-18,-363.19153403521005,0.0,153146.03015514254,0.9853605243991259,0.014639475600874086,1.0,False,5,"MSFT,META,AMD,ORCL,ADBE",-0.0023659264898794985
2019-07-19,-1511.4984943114478,0.0,151634.5316608311,0.9853605243991259,0.014639475600874086,1.0,False,5,"MSFT,META,AMD,ORCL,ADBE",-0.00986965507875225
2019-07-22,1318.7010234283953,0.0,152953.23268425948,0.9853605243991259,0.014639475600874086,1.0,False,5,"MSFT,META,AMD,ORCL,ADBE",0.00869657464552997
2019-07-23,349.60079909282564,0.0,153302.8334833523,0.9853605243991259,0.014639475600874086,1.0,False,5,"MSFT,META,AMD,ORCL,ADBE",0.002285671201304419
2019-07-24,1743.7145517772028,0.0,155046.5480351295,0.9853605243991259,0.014639475600874086,1.0,False,5,"MSFT,META,AMD,ORCL,ADBE",0.011374313912903371
2019-07-25,-1021.1742007788133,0.0,154025.37383435067,0.9853605243991259,0.014639475600874086,1.0,False,5,"MSFT,META,AMD,ORCL,ADBE",-0.006586242736261641
2019-07-26,652.8377242433854,0.0,154678.21155859405,0.9853605243991259,0.014639475600874086,1.0,False,5,"MSFT,META,AMD,ORCL,ADBE",0.0042385076431983955
