date,equity,spot,vix,realised_vol,vrp,in_position,book_value,delta,gamma,vega,theta,hedge_shares,delta_pnl,gamma_pnl,vega_pnl,theta_pnl,residual_pnl,interest,costs,action,portfolio_value,daily_return,in_regime
2016-03-10,99999.99999999984,169.84,18.05,17.09224628180055,0.9577537181994522,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99999.99999999984,0.0,False
2016-03-11,99972.76317581352,172.58,16.5,17.719163264253485,-1.2191632642534849,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.2368241863163,0.0,,99972.76317581352,-0.00027236824186316344,False
2016-03-14,99972.76317581352,172.36,16.92,17.186515884243338,-0.2665158842433364,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99972.76317581352,0.0,False
2016-03-15,99972.76317581352,172.08,16.84,16.67491435498098,0.165085645019019,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99972.76317581352,0.0,False
2016-03-16,99999.99999999983,173.08,14.99,16.324084120668687,-1.3340841206686864,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.23682418630671,0.0,,99999.99999999983,0.0002724424465332387,False
2016-03-17,99972.76317581351,174.17,14.44,16.01511351709257,-1.5751135170925696,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.236824186316298,0.0,,99972.76317581351,-0.00027236824186316344,False
2016-03-18,99972.76317581351,173.96,14.02,15.534305179173105,-1.514305179173105,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99972.76317581351,0.0,False
2016-03-21,99999.99999999981,174.21,13.79,15.071430958308902,-1.2814309583089027,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.236824186306706,0.0,,99999.99999999981,0.0002724424465332387,False
2016-03-22,99986.38158790665,174.11,14.17,14.613999092716105,-0.4439990927161048,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.618412093152594,0.0,,99986.38158790665,-0.0001361841209315262,False
2016-03-23,99972.7631758135,172.96,14.94,14.399691867213713,0.5403081327862864,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.61841209315472,0.0,,99972.7631758135,-0.0001362026695723717,False
2016-03-24,99999.9999999998,172.89,14.74,13.961906186316053,0.778093813683947,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.236824186306702,0.0,,99999.9999999998,0.0002724424465332387,False
2016-03-28,99999.9999999998,172.99,15.24,13.538438564435094,1.7015614355649067,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99999.9999999998,0.0,False
2016-03-29,99999.9999999998,174.59,13.82,13.609792909207478,0.21020709079252242,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99999.9999999998,0.0,False
2016-03-30,99999.9999999998,175.36,13.56,13.30615916694187,0.2538408330581312,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99999.9999999998,0.0,False
2016-03-31,99765.0803380125,174.93,13.95,12.935987511656014,1.014012488343985,True,3079.9161890483297,-2.6645352591003757e-12,-138.52923298952211,-469.83932397460035,113.00442803876784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.91966198730015,sell,99765.0803380125,-0.002349196619872984,True
2016-04-01,100152.58089911747,176.12,13.1,12.817818499094221,0.28218150090577865,True,2689.334045023321,0.0,-142.1034845163932,-442.9539139776332,102.77416142999397,174.97064047525242,-3.170796958329441e-12,-98.08562341823075,399.3634253784101,113.00442803876784,-23.700085973935245,0.0,3.081582920050146,,100152.58089911747,0.003884130196578628,True
2016-04-04,100021.46055246571,175.55,14.12,12.490893633809677,1.6291063661903227,True,2719.225594570169,0.0,-142.23489696185172,-423.9256268498365,119.15534977867848,89.77941096644047,-0.0,-23.084711059687525,-451.81299225718567,308.3224842899819,36.95040440915045,0.0,1.495532034027194,,100021.46055246571,-0.001309205868432306,True
2016-04-05,99413.16586989611,173.8,15.42,12.715600045629612,2.7043999543703876,True,3193.541157837263,0.0,-138.12557688964174,-423.0350970809678,136.55041691347157,-146.57383819874372,-0.0,-217.79718597283545,-551.1033149047877,119.15534977867848,18.315618640579714,27.242669359249735,4.1078194704909015,,99413.16586989611,-0.006081641671794258,True
2016-04-06,99837.76246331,175.7,14.09,13.040527189677134,1.0494728103228663,True,2485.7885758353077,-2.842170943040401e-14,-144.81447176285275,-396.91860113428703,120.99843092543759,118.9751663795139,0.0,-249.31666628579737,562.6366791176872,136.55041691347157,-20.60814032101564,0.0,4.665696010439985,,99837.76246331,0.0042710297946810805,True
2016-04-07,98789.14935124654,173.59,16.16,13.478052024626141,2.681947975373859,True,3251.0549697223714,-2.842170943040401e-14,-137.63880681999572,-403.98150075361207,149.30892228446587,-176.19654141790306,5.996980689815204e-14,-322.36425486769383,-821.6215043479742,120.99843092543759,6.683333342394121,-27.185231439970593,5.1238856756553615,,98789.14935124654,-0.01050317120687505,True
2016-04-08,99264.34099172607,174.06,15.36,13.109798520095511,2.2502014799044883,True,2718.8988008410674,0.0,-143.46839186371474,-384.12434673295303,140.99049525003034,-115.34506150850446,-1.3358203432289851e-14,-15.202206213268454,323.18520060288995,149.30892228446587,-7.948122259197589,26.907026923945526,1.059180859302992,,99264.34099172607,0.004810160261528029,True
2016-04-11,99337.30591102324,173.65,16.26,12.743379855092568,3.5166201449074332,True,2665.09963523529,0.0,-144.45660818355043,-349.2908191522685,158.86659582537118,-178.496766536473,-0.0,-12.058518336145022,-345.7119120596586,422.971485750091,35.88958546997651,-27.029092169287452,1.0966293578106736,,99337.30591102324,0.0007350567038293399,True
2016-04-12,99769.77563185006,175.27,14.85,12.876699494518235,1.973300505481765,True,1939.285531252917,1.4210854715202004e-14,-151.202234775724,-321.25943705201104,140.01727222191656,59.97081870145092,0.0,-189.55596125845594,492.5000550046993,158.86659582537118,-25.161347378328628,0.0,4.179621366465092,,99769.77563185006,0.004353547912948175,True
2016-04-13,99984.1202695411,177.04,13.84,13.087428435367807,0.7525715646321931,True,1853.396749792422,0.0,-150.9596103980342,-287.0560975723667,123.06948718445818,334.8584853833707,2.5153212845907288e-14,-236.850740664428,324.4720314225311,140.01727222191656,-35.6014324179576,27.174118379918212,4.866611250936707,,99984.1202695411,0.0021483924999687876,True
2016-04-14,100140.08149473352,177.05,13.72,12.68875165135242,1.0312483486475799,True,1700.7221545192817,0.0,-152.5168587766357,-269.5642035976208,122.1901341833116,338.3577756729081,0.0,-0.007547980519930885,34.44673170868378,123.06948718445818,-1.485490785641531,0.0,0.06195493457625939,,100140.08149473352,0.0015598599534802915,True
2016-04-15,100270.44373509477,176.85,13.62,12.31004030520541,1.309959694794589,True,1474.776319803314,0.0,-154.33507450186065,-252.1662981870378,120.75980050283621,301.91513511035595,-0.0,-3.050337175533234,26.956420359762465,122.1901341833116,12.178062213839553,-27.26755112177412,0.6444880983487343,,100270.44373509477,0.001301798824360878,True
2016-04-18,100575.05172403327,178.1,13.35,12.247391591820076,1.1026084081799237,True,1571.300523148813,0.0,-158.54043558428907,-202.32473134761094,121.1625211617736,502.48846890626226,0.0,-120.57427695457864,68.08490051050009,362.2794015085086,-28.920309521984166,27.31048447095588,3.572211074905091,,100575.05172403327,0.003037864176040239,True
2016-04-19,100692.17411843005,178.66,13.24,11.937065928579873,1.3029340714201272,True,1733.9900566573783,0.0,-162.7544579932072,-188.44415572004826,122.85045372287885,591.0149819564488,0.0,-24.85914029961673,22.25572044823709,121.1625211617736,0.1449077685487481,0.0,1.5816146821546322,,100692.17411843005,0.001164527309597041,True
2016-04-20,100816.00695155124,178.83,13.28,11.579327602811723,1.700672397188276,True,1710.191836156989,0.0,-167.59519556918414,-175.5052198516115,126.53484164877894,615.5038435463367,0.0,-2.3518019180022844,-7.53776622880177,122.85045372287885,11.309881856920228,0.0,0.43793431181196646,,100816.00695155124,0.0012298158640964285,True
2016-04-21,100731.14567869411,177.87,13.95,11.418985872605315,2.531014127394684,True,1173.857080480002,0.0,-164.11767252301385,-158.75670975941355,135.8933789845262,454.6708132958643,-0.0,-77.22786611828134,-117.5884973005797,126.53484164877894,13.732587642580924,-27.451601620567207,2.8607371090651528,,100731.14567869411,-0.0008417440387012975,True
2016-04-22,100990.49362069434,177.87,13.22,11.071117561350082,2.1488824386499186,True,941.6663779476097,0.0,-171.46612366327105,-137.53726081329907,128.47587194902783,439.0006282434761,0.0,-0.0,115.89239812437168,135.8933789845262,-19.595074576505624,27.435965049356927,0.278725581526829,,100990.49362069434,0.0025746549416549858,True
2016-04-25,101269.60026801244,177.56,14.08,10.755219068060825,3.3247809319391752,True,496.9928677451639,0.0,-174.26697530392144,-84.77643460474299,147.13529862585992,327.6267365067029,-0.0,-8.238947242020295,-118.28204429943712,385.42761584708353,49.67669114134111,-27.499113307195678,1.9775548216781451,,101269.60026801244,0.00276369227747697,True
2016-04-26,101459.78986612364,177.82,13.96,10.443105351838188,3.516894648161813,True,419.5573240299895,0.0,-197.26924676757014,-71.57055857353227,164.9675685695766,326.97888615920766,0.0,-5.890223765272133,10.173172152569093,147.13529862585992,11.20024819375729,27.582622979172648,0.011520074879160541,,101459.78986612364,0.0018780522250296805,True
2016-04-27,101651.94402261608,178.19,13.77,10.157242224030817,3.6127577759691825,True,348.2511176895105,0.0,-246.4500134430122,-59.04274947571356,201.66304202445838,334.51229021948046,0.0,-13.503079941240507,13.598406128971222,164.9675685695766,27.225499462079995,0.0,0.13423772695000105,,101651.94402261608,0.0018938946822775193,True
2016-04-28,101439.969914383,176.57,15.22,10.463109755838708,4.756890244161292,True,12.858416017135992,2.1316282072803006e-14,-44.921827326468424,-5.840002542042126,44.32249143770408,25.462069349772435,-0.0,-323.39170763992246,-85.61198673978473,201.66304202445838,0.8234438720635353,0.0,5.456899749896435,,101439.969914383,-0.002085293205862593,True
2016-04-29,101194.2703088175,175.62,15.7,10.357844907952094,5.342155092047905,True,3656.148229266389,-2.0816681711721685e-12,-116.71012083178687,-495.46528471681194,121.49467867525215,0.0,-2.0250467969162613e-14,-20.27097458106839,-2.803201220180213,44.32249143770408,-32.578865501602984,13.8107515199783,248.1798072203267,expire+sell,101194.2703088175,-0.002422118281116048,True
2016-05-02,101896.35010212314,177.02,14.68,10.509826340149713,4.1701736598502865,True,2937.36064303126,0.0,-121.68678546783376,-444.7534038640995,111.76083103379703,165.65180016595755,-2.9143354396410476e-12,-114.37591841515206,505.37459041114795,364.48403602575644,-36.695121786620575,-13.775424762960427,2.9323681665377808,,101896.35010212314,0.0069379401735203405,True
2016-05-03,101471.01622178426,175.48,15.6,10.73649341977441,4.8635065802255895,True,3118.2371815535816,0.0,-121.26179553521514,-446.8574586551078,124.51066527252841,-18.21279363849672,-0.0,-144.2961902077611,-409.1731315549715,111.76083103379703,5.728179951036168,13.872886331106892,3.2264558920805633,,101471.01622178426,-0.004174181704375002,True
2016-05-04,101315.95140563048,174.5,16.05,10.63351686343294,5.416483136567061,True,3275.155636903637,0.0,-120.6500445430339,-436.17853111428445,130.53184668115173,-143.2443580514677,-0.0,-58.22991421600909,-201.08585639479898,124.51066527252841,-4.264812246049161,-13.813097770442928,2.1818007990063437,,101315.95140563048,-0.0015281685542092305,True
2016-05-05,101505.9614112534,174.46,15.91,10.30996240508064,5.60003759491936,True,3090.751443209532,0.0,-122.21468220979406,-421.56619920907053,129.91687009266067,-150.3498488938921,-0.0,-0.09652003563438871,61.06499435600007,130.53184668115173,-1.3663529853550074,0.0,0.12396239323693588,,101505.9614112534,0.0018754204346578263,True
2016-05-06,102109.32016370448,175.1,14.72,10.097147974513247,4.622852025486754,True,2403.585285160226,0.0,-127.25363281546984,-393.3665580587333,116.0474211839026,-70.21059286920243,0.0,-25.029566916564757,501.6637770587937,129.91687009266067,-15.608825477671985,13.8197360668633,1.4032383729923161,,102109.32016370448,0.005944072092540109,True
2016-05-09,102510.01260462939,175.25,14.57,9.795213742128519,4.774786257871481,True,1992.139169679822,0.0,-129.9732008078933,-350.5574779267632,116.38728454225773,-57.53808929582671,0.0,-1.4316033691741443,59.00498370881013,348.1422635517078,-4.801117341320833,0.0,0.2220856251234095,,102510.01260462939,0.003924151490603434,True
2016-05-10,102615.4323793611,177.43,13.63,10.657664972980136,2.9723350270198647,True,1756.188356732876,0.0,-129.74858744230826,-320.3162929067004,103.02247145494144,229.78668950870127,0.0,-308.842319759718,329.52402925115723,116.38728454225773,-26.55121575165343,0.0,5.09800355032874,,102615.4323793611,0.0010283851504173658,True
2016-05-11,102159.72057375858,175.77,14.69,10.954696071909762,3.7353039280902376,True,1784.6548127558801,7.105427357601002e-15,-130.7132259215192,-325.0633190221815,119.32743853825687,8.316091524039678,-0.0,-178.7676037780116,-339.53527048110203,103.02247145494144,5.36804219672473,-41.90665629429831,3.8927887007763973,,102159.72057375858,-0.004440967552695074,True
2016-05-12,102365.09785990705,175.82,14.41,10.62154786360871,3.7884521363912906,True,1579.583132811228,0.0,-131.4588108447153,-304.82527070176656,115.50162655316551,14.583772810306261,3.552713678799289e-16,-0.16339153240178758,91.0177293262106,119.32743853825687,-4.694291811211798,0.0,0.11019837237513908,,102365.09785990705,0.002010354814940829,True
2016-05-13,102137.06775237154,174.28,15.04,10.846575835066217,4.1934241649337824,True,1781.6411225296386,0.0,-131.9027694093335,-297.15051921892683,125.30360254525974,-186.99458897672892,-0.0,-155.8838578996618,-192.03992054211264,115.50162655316551,7.905152042326904,0.0,3.5131076892244493,,102137.06775237154,-0.0022276157821641274,True
2016-05-16,102405.6017850622,176.0,14.68,11.194475915375254,3.485524084624746,True,1187.4941862463738,1.4210854715202004e-14,-131.31830840888884,-245.4002865382131,119.83645225054411,39.267374240862324,0.0,-195.11057651028585,106.97418691881349,375.9108076357792,-15.258174801015628,0.0,3.982210552629606,,102405.6017850622,0.002629153534559281,True
2016-05-17,102136.3660740855,174.36,15.57,11.442280569584968,4.127719430415032,True,1388.57490882085,0.0,-132.97401914148145,-241.42614511250787,135.3442573860921,-176.17737496854298,-2.3305801732931092e-14,-176.59686114827076,-218.4062550190098,119.83645225054411,9.687447587246766,0.0,3.756494647215191,,102136.3660740855,-0.002629111164658693,True
2016-05-18,102212.97883744583,174.41,15.95,11.094262985395375,4.855737014604625,True,1330.844709050611,0.0,-132.92140642594111,-229.69358558518766,141.95692204446067,-168.8801947975379,0.0,-0.16621752392673844,-91.74193514275275,135.3442573860921,5.485226302402111,27.81870245787978,0.12727011936249938,,102212.97883744583,0.000750102694125232,True
2016-05-19,102220.62858887612,173.81,16.33,10.839147927268545,5.490852072731453,True,1395.313229905253,0.0,-133.69266975017902,-216.83614689007615,149.07512313129354,-248.15387306167602,-0.0,-23.925853156668946,-87.28356252237108,141.95692204446067,6.112089658459311,-27.83198879167526,1.3778558019089846,,102220.62858887612,7.484129234169856e-05,True
2016-05-20,102529.16065344622,174.91,15.2,10.79323514453365,4.406764855466349,True,839.028937547198,-1.4210854715202004e-14,-128.89637972510198,-180.63978506755984,125.25544477604322,-98.0983981881362,0.0,-80.88406519885747,245.02484598578584,149.07512313129354,-29.900871928009167,27.841652890888263,2.624620311013085,,102529.16065344622,0.0030182955126503153,True
2016-05-23,102825.02328429591,174.67,15.82,10.478022788246468,5.341977211753532,True,580.2595859982862,0.0,-122.43388444526569,-129.52150159129795,128.72262874249012,-121.5356156940151,3.41060513164861e-15,-3.7122157360832184,-111.99666674188728,375.7663343281297,22.255515263906204,13.95904161379201,0.40937787817518684,,102825.02328429591,0.0028856437423663284,True
2016-05-24,102743.46623632338,176.93,14.42,11.336399266533418,3.0836007334665823,True,340.76621089919047,0.0,-107.59850286354892,-93.14930512958195,95.14718783519086,126.45406491380733,0.0,-312.67165409632486,181.33010222781718,128.72262874249012,-32.558193243363206,-41.99225018414368,4.387681418994203,,102743.46623632338,-0.0007931634281962419,True
2016-05-25,102848.17362044466,178.13,13.9,11.303023433677772,2.596976566322228,True,413.8545680254077,0.0,-123.75397902498776,-89.72355930175458,102.43949025002031,234.9812030021203,0.0,-77.47092206175375,48.43763866738257,95.14718783519086,12.54261632953046,27.984057261703285,1.933193910767119,,102848.17362044466,0.001019114771546148,True
2016-05-26,102983.66640567732,178.18,13.43,10.959231328990912,2.470768671009088,True,289.5058496148752,0.0,-120.17012293765784,-70.18875955762816,92.98819134136052,201.02714934899595,0.0,-0.15469247378130505,42.17007287182471,102.43949025002031,-8.357092087422586,0.0,0.60499332799137,,102983.66640567732,0.0013174058465315053,True
2016-05-27,103100.03375245193,178.95,13.12,10.757422799972867,2.3625772000271326,True,340.90216706273026,0.0,-156.6393442631918,-72.12157855624486,116.8317857488886,259.60004693655725,0.0,-35.62443294486698,21.758515462864764,92.98819134136052,24.27231369150988,14.02092122607662,1.0481620023294094,,103100.03375245193,0.0011299592531130997,True
2016-05-31,103104.07710874199,178.61,14.19,10.455842028550604,3.7341579714493953,True,3253.6105097651744,1.4155343563970746e-12,-131.13628396648426,-487.91615675180685,115.39213141226331,0.0,-0.0,-9.053754098411153,-77.17008905518202,467.3271429955544,-128.46514873765398,0.0,248.59479481423725,expire+sell,103104.07710874199,3.921779792781521e-05,True
2016-06-01,103204.9474868403,178.97,14.2,10.167566311410688,4.032433688589311,True,3151.8301091156254,0.0,-131.92631165905183,-476.7441523708011,116.42269674160643,50.84777064450602,5.09592368302926e-13,-8.497631201027483,-4.879161567517965,115.39213141226331,-0.23493799416942807,0.0,0.9100225512247242,,103204.9474868403,0.0009783354929013832,True
2016-06-02,103550.57155679025,179.52,13.63,9.929985023062947,3.7000149769370534,True,2818.8381966752695,0.0,-134.98633138123841,-454.858689996855,109.92657797209013,122.42648627667853,0.0,-19.953854638432414,271.7441668513559,116.42269674160643,-7.254822659695094,-14.049135241863313,1.2849811030287608,,103550.57155679025,0.00334890989595249,True
2016-06-03,103724.39993324033,178.98,13.47,9.698268563961491,3.7717314360385092,True,2591.7514570182866,0.0,-137.74327855607038,-439.6609750687534,109.36518195996855,52.80058946233733,-0.0,-19.681007115386056,72.77739039949687,109.92657797209013,-2.046524188626961,14.098103683682085,1.2461643011830787,,103724.39993324033,0.00167868099457813,True
2016-06-06,103943.73164739039,179.89,13.65,9.608416488461085,4.041583511538915,True,2446.292476982739,-2.842170943040401e-14,-138.54731680858842,-402.40483626283503,113.6546425801448,187.07694446802816,0.0,-57.032604486140514,-79.13897551237548,328.09554587990567,1.5835505648846038,28.239695053987628,2.415497350197372,,103943.73164739039,0.0021145623815730374,True
2016-06-07,103898.71710089894,180.17,14.05,9.33534582209274,4.71465417790726,True,2543.0354815015726,0.0,-137.373352292691,-394.8014592894008,119.49084411383072,223.32528901317153,-7.958078640513154e-15,-5.43105481889671,-160.96193450513417,113.6546425801448,8.376886676100725,0.0,0.653086423669848,,103898.71710089894,-0.0004330664848954946,True
2016-06-08,103980.73961772062,180.76,14.08,9.140085518861142,4.9399144811388584,True,2591.275365105556,0.0,-136.50332519434957,-378.51262298285843,119.6251600236507,306.28170039243753,0.0,-23.909831966543145,-11.84404377868177,119.49084411383072,-0.21493145481719012,0.0,1.4995200920916123,,103980.73961772062,0.0007894468681652889,True
2016-06-09,103855.34797484218,180.51,14.64,8.877945297741164,5.762054702258837,True,2596.932706881576,0.0,-136.6047206984924,-374.9175299279658,128.96972245386667,266.88188619527597,-0.0,-4.265728912323424,-211.9670688704009,119.6251600236507,14.379870884944182,-42.4526699582415,0.7112060460729632,,103855.34797484218,-0.0012059122039277392,True
2016-06-10,102872.00863536568,178.8,17.03,9.362565842028573,7.667434157971428,True,3119.7950798553256,-7.105427357601002e-15,-132.42523696083146,-395.05500365814555,167.99002862513197,37.07533648433963,-0.0,-199.72293189722603,-896.0528965278385,128.96972245386667,-12.424292396468331,0.0,4.108941108831542,,102872.00863536568,-0.009468355348582591,True
2016-06-13,101820.71177610458,177.42,20.97,9.560600000993748,11.40939999900625,True,4116.981575029524,0.0,-123.35152915674293,-379.23130008311506,234.4694887144078,-128.9938630710801,9.805489753489552e-15,-126.09531063410807,-1556.5167144130926,503.9700858753959,130.29147964921708,0.0,2.946399738512257,,101820.71177610458,-0.01021946468438728,True
2016-06-14,102217.26310514731,177.08,20.5,9.299249344729123,11.200750655270877,True,3763.4161644631945,0.0,-127.083870236987,-358.1050440921739,230.21844179730098,-178.23685876542962,-0.0,-7.129718385258692,178.23871103906365,234.4694887144078,-8.155157357719418,0.0,0.8719949677555411,,102217.26310514731,0.0038946037807583433,True
2016-06-15,102565.82353838327,176.83,20.14,9.032654153211812,11.107345846788188,True,3458.7217191471655,0.0,-130.37161027875305,-337.40598689873497,227.5055751513559,-217.4398656886955,-0.0,-3.9713709449058436,128.9178158731824,230.21844179730098,-5.911226718191131,0.0,0.6932267714241107,,102565.82353838327,0.0034099957546056547,True
2016-06-16,103041.22344428967,177.36,19.37,8.834692856990646,10.535307143009355,True,2880.9258169270606,0.0,-136.0347941505658,-317.9260804832805,220.50548245578105,-154.4662157280198,0.0,-18.310692663650944,259.8026099120258,227.5055751513559,-6.444718994634741,13.964033157010117,1.1169006557025447,,103041.22344428967,0.004635071308412009,True
2016-06-17,103195.47108754388,176.7,19.41,8.686912959774208,10.723087040225792,True,2812.860639167841,0.0,-137.2687180252341,-296.29252838627787,222.78446333117148,-252.8470393182402,-0.0,-29.62837816599548,-12.717043219330948,220.50548245578105,-8.147180930737932,-14.026847732667772,1.7383891528391946,,103195.47108754388,0.0014969508134536902,True
2016-06-20,104067.25378188322,177.83,18.37,8.781698392074656,9.588301607925345,True,1666.72909506209,1.4210854715202004e-14,-147.1761322602585,-234.2414428238506,215.53084259794653,-102.05959383065914,0.0,-87.63921302321441,308.14422952172873,668.3533899935144,-28.44401681589534,14.049757806317091,2.6814531431056543,,104067.25378188322,0.008447877461597031,True
2016-06-21,104239.83647647925,178.34,18.48,8.586893325413754,9.893106674586246,True,1440.8084344405872,0.0,-147.99986879688296,-214.4916879198287,220.37079156807422,-29.86192803320324,7.247535904752893e-15,-19.140256000445934,-25.766558710623432,215.53084259794653,3.2462398809903448,0.0,1.2875731718318286,,104239.83647647925,0.0016583765625040048,True
2016-06-22,103905.49373677118,178.05,21.17,8.3492789893632,12.820721010636802,True,1783.0941014253447,0.0,-146.1643901951986,-215.00250285525215,284.9197983032791,-70.1333042164841,-0.0,-6.223394482908588,-576.9826405043395,220.37079156807422,29.20953556404521,0.0,0.7170318529433158,,103905.49373677118,-0.0032074373004556955,True
2016-06-23,104478.27231272962,180.37,17.25,9.549811110710522,7.700188889289478,True,1041.5386669810962,-5.684341886080802e-14,-147.33310454958732,-158.5708031137763,194.3026566606788,266.26369659056843,0.0,-393.35760689331613,842.8098111925888,284.9197983032791,-155.5258339405459,0.0,6.067592703556807,,104478.27231272962,0.005512495589593103,True
2016-06-24,100226.49892572028,173.89,25.76,16.759446358353316,9.000553641646686,True,3537.7711794046986,0.0,-132.00111551217032,-169.01726155635654,366.84752316713934,-649.8125373309581,3.6834535421803697e-13,-3093.287996639513,-1349.4375344982366,194.3026566606788,26.801608146580293,-14.222471047184294,15.929649631661425,,100226.49892572028,-0.040695288052646106,True
2016-06-27,100636.46589303834,170.78,23.85,17.674570061356867,6.175429938643134,True,5139.72574913377,0.0,-119.36091851783291,-68.2421882190807,278.4178369207508,-1176.5401431477069,-0.0,-638.3639946726252,322.822969572641,1100.542569501418,-366.0391230312348,0.0,8.995454052138436,,100636.46589303834,0.00409040494991153,True
2016-06-28,100780.39563828424,173.86,18.75,18.515559564762373,0.2344404352376266,True,1364.0975497547154,0.0,-247.7655538892724,-76.94469480792107,365.1304946649336,-718.9988318511454,0.0,-566.1527087137897,348.03515991731166,278.4178369207508,91.58427035982965,0.0,7.95481323820202,,100780.39563828424,0.0014301947506669688,True
2016-06-29,99985.36943770638,176.82,16.64,19.13329024887008,-2.4932902488700783,True,18.751799476086344,7.105427357601002e-15,-50.767477734345825,-7.236170928961494,60.41077977224003,-32.68458136363938,0.0,-1085.4113384781097,162.3533060447134,365.1304946649336,-224.96325423228382,0.0,12.13540857712008,,99985.36943770638,-0.007888698943307682,True
2016-06-30,99924.76559034432,179.23,15.63,19.29264046054996,-3.6626404605499605,False,0.0,0.0,0.0,0.0,0.0,0.0,1.712407993181839e-14,-147.43129371442657,7.3085326382511075,60.41077977224003,19.693939693650947,0.0,0.5858057517805085,expire,99924.76559034432,-0.000606127153431335,False
2016-07-01,99965.57897315863,179.61,14.77,18.723068299832324,-3.9530682998323243,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.81338281430921,0.0,,99965.57897315863,0.00040844111640581104,False
2016-07-05,99965.57897315863,178.31,15.58,18.36956839397961,-2.789568393979609,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99965.57897315863,0.0,False
2016-07-06,99938.37005128241,179.38,14.96,17.96216036757872,-3.0021603675787176,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.208921876210763,0.0,,99938.37005128241,-0.00027218290691355396,False
2016-07-07,99965.57897315863,179.27,14.76,17.41659296316886,-2.65659296316886,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.208921876214696,0.0,,99965.57897315863,0.000272257010618171,False
2016-07-08,99938.37005128241,181.94,13.2,17.851530476281766,-4.651530476281767,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.208921876210763,0.0,,99938.37005128241,-0.00027218290691355396,False
2016-07-11,99965.57897315863,182.58,13.54,17.36166560360528,-3.8216656036052825,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.208921876214696,0.0,,99965.57897315863,0.000272257010618171,False
2016-07-12,99924.76559034432,183.91,13.55,17.069417270798574,-3.5194172707985736,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.813382814299494,0.0,,99924.76559034432,-0.0004082743603701644,False
2016-07-13,99938.3700512824,183.88,13.04,16.549535610337383,-3.509535610337384,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.604460938080882,0.0,,99938.3700512824,0.00013614703880171497,False
2016-07-14,99965.57897315861,184.91,12.82,16.192530330166647,-3.372530330166647,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.208921876214692,0.0,,99965.57897315861,0.000272257010618171,False
2016-07-15,99938.3700512824,184.66,12.67,15.708040583826396,-3.0380405838263957,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.208921876210756,0.0,,99938.3700512824,-0.00027218290691355396,False
2016-07-18,99938.3700512824,185.16,12.44,15.26586103996523,-2.825861039965231,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99938.3700512824,0.0,False
2016-07-19,99965.57897315861,184.97,11.97,14.806178791533087,-2.8361787915330865,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.208921876214692,0.0,,99965.57897315861,0.000272257010618171,False
2016-07-20,99965.57897315861,185.74,11.77,14.446097455470804,-2.6760974554708046,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99965.57897315861,0.0,False
